time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2000-08-04T17:49:46.460Z,34.051,139.019,10,4.4,mb,19,,,1.47,us,usp0009xwh,2014-11-07T01:10:48.945Z,"near the south coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2000-08-04T10:57:33.960Z,35.741,28.173,33,4,mb,21,,,1.15,us,usp0009xw4,2014-11-07T01:10:48.916Z,"eastern Mediterranean Sea",earthquake,,,,6,reviewed,us,us
2000-08-04T07:17:56.590Z,34.308,139.143,10,4.8,mb,71,,,0.79,us,usp0009xvx,2014-11-07T01:10:48.875Z,"near the south coast of Honshu, Japan",earthquake,,,,30,reviewed,us,us
2000-08-04T06:45:26.780Z,34.094,139.245,10,4.1,mb,18,,,1.26,us,usp0009xvu,2014-11-07T01:10:48.856Z,"near the south coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2000-08-03T22:35:21.210Z,34.039,139.241,10,4.4,mb,31,,,0.9,us,usp0009xv3,2014-11-07T01:10:48.751Z,"near the south coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2000-08-03T19:23:38.860Z,34.123,139.095,10,5.1,mb,72,,,1.05,us,usp0009xuk,2014-11-07T01:10:48.698Z,"near the south coast of Honshu, Japan",earthquake,,,,29,reviewed,us,us
2000-08-03T18:42:44.250Z,34.107,139.262,10,4.2,mb,9,,,1.43,us,usp0009xue,2014-11-07T01:10:48.669Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-08-03T18:28:27.650Z,33.98,139.331,10,4.2,mb,11,,,1.25,us,usp0009xua,2014-11-07T01:10:48.664Z,"Izu Islands, Japan region",earthquake,,,,2,reviewed,us,us
2000-08-03T18:12:45.390Z,34.124,139.149,10,4.2,mb,12,,,1.29,us,usp0009xu8,2014-11-07T01:10:48.661Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-08-03T17:19:21.030Z,34.175,139.191,10,4.6,mb,25,,,0.85,us,usp0009xu2,2014-11-07T01:10:48.643Z,"near the south coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2000-08-03T16:47:12.470Z,34.289,139.205,10,4.4,mb,35,,,1.11,us,usp0009xtz,2014-11-07T01:10:48.616Z,"near the south coast of Honshu, Japan",earthquake,,,,11,reviewed,us,us
2000-08-03T15:48:14.450Z,34.099,139.129,10,4.3,mb,14,,,1.32,us,usp0009xtt,2014-11-07T01:10:48.604Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-08-03T15:42:01.150Z,34.306,139.12,10,4.5,mb,29,,,0.85,us,usp0009xts,2014-11-07T01:10:48.599Z,"near the south coast of Honshu, Japan",earthquake,,,,12,reviewed,us,us
2000-08-03T15:41:24.150Z,34.139,139.256,10,4.5,mb,11,,,0.93,us,usp0009xtr,2014-11-07T01:10:48.597Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-08-03T14:50:07.420Z,34.428,139.008,10,4.2,mb,7,,,1.05,us,usp0009xtk,2014-11-07T01:10:48.587Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-08-03T14:26:26.340Z,34.167,139.276,10,4.5,mb,36,,,1.27,us,usp0009xtg,2014-11-07T01:10:48.578Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2000-08-03T13:42:21.800Z,33.992,139.193,10,4.4,mb,9,,,1.15,us,usp0009xtc,2014-11-07T01:10:48.569Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-08-03T13:18:09.000Z,34.172,139.14,10,5.3,mwc,273,,,0.78,us,usp0009xt9,2016-11-09T23:08:13.009Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-08-03T12:54:28.490Z,34.099,139.206,10,4.2,mb,21,,,0.93,us,usp0009xt5,2014-11-07T01:10:48.520Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-08-03T12:41:54.650Z,34.048,139.331,10,4.3,mb,14,,,1.07,us,usp0009xt2,2014-11-07T01:10:48.514Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-08-03T12:21:57.350Z,34.069,139.124,10,4.8,mb,58,,,1.09,us,usp0009xt0,2014-11-07T01:10:48.505Z,"near the south coast of Honshu, Japan",earthquake,,,,24,reviewed,us,us
2000-08-03T12:18:24.120Z,33.938,139.42,10,4.8,mb,59,,,0.92,us,usp0009xsz,2014-11-07T01:10:48.498Z,"Izu Islands, Japan region",earthquake,,,,24,reviewed,us,us
2000-08-03T12:17:19.730Z,34.23,139.2,10,4.8,mb,72,,,0.79,us,usp0009xsy,2014-11-07T01:10:48.490Z,"near the south coast of Honshu, Japan",earthquake,,,,18,reviewed,us,us
2000-08-03T12:13:10.760Z,34.171,139.155,10,5.4,mwc,119,,,0.91,us,usp0009xsx,2016-11-09T23:08:12.193Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-08-03T12:09:55.500Z,34.045,139.281,10,4.6,mb,29,,,1.04,us,usp0009xsw,2014-11-07T01:10:48.465Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-08-03T12:07:24.490Z,34.364,139.212,10,4.6,mb,20,,,1.49,us,usp0009xsv,2014-11-07T01:10:48.462Z,"near the south coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2000-08-03T12:06:34.990Z,34.242,139.205,10,4.6,mb,33,,,1.28,us,usp0009xsu,2014-11-07T01:10:48.458Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-08-03T11:58:08.410Z,34.269,139.28,10,4.4,mb,25,,,1.16,us,usp0009xst,2014-11-07T01:10:48.454Z,"near the south coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2000-08-03T11:51:08.260Z,33.912,139.479,10,4.2,mb,9,,,0.85,us,usp0009xss,2014-11-07T01:10:48.452Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-08-03T11:46:13.200Z,35.28,140.333,10,4.4,mb,19,,,0.96,us,usp0009xsr,2014-11-07T01:10:48.449Z,"near the east coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2000-08-03T11:46:04.770Z,34.149,139.365,10,4.9,mb,23,,,1.16,us,usp0009xsq,2014-11-07T01:10:48.445Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-08-03T11:39:42.730Z,34.21,139.165,10,4.8,mb,53,,,0.8,us,usp0009xsp,2014-11-07T01:10:48.438Z,"near the south coast of Honshu, Japan",earthquake,,,,18,reviewed,us,us
2000-08-03T11:39:17.230Z,34.109,139.25,10,4.4,mb,25,,,1.16,us,usp0009xsn,2014-11-07T01:10:48.434Z,"near the south coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2000-08-03T11:32:20.320Z,34.156,139.203,10,4.5,mb,28,,,1.31,us,usp0009xsm,2014-11-07T01:10:48.430Z,"near the south coast of Honshu, Japan",earthquake,,,,11,reviewed,us,us
2000-08-03T11:27:04.140Z,34.1,139.152,10,5.1,mwc,142,,,1.02,us,usp0009xsk,2016-11-09T23:08:11.518Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-08-03T11:19:05.970Z,34.389,139.22,10,4.4,mb,24,,,1.26,us,usp0009xsf,2014-11-07T01:10:48.370Z,"near the south coast of Honshu, Japan",earthquake,,,,9,reviewed,us,us
2000-08-03T11:16:34.460Z,34.058,139.088,10,4.2,mb,29,,,0.9,us,usp0009xse,2014-11-07T01:10:48.365Z,"near the south coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2000-08-03T10:58:50.980Z,34.003,139.486,10,4.1,mb,12,,,1.39,us,usp0009xs5,2014-11-07T01:10:48.336Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-08-03T10:57:59.710Z,33.993,139.203,10,4.2,mb,9,,,1.25,us,usp0009xs4,2014-11-07T01:10:48.334Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-08-03T10:56:44.660Z,33.846,139.299,10,4.3,mb,7,,,1.54,us,usp0009xs3,2014-11-07T01:10:48.332Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-08-03T10:53:10.000Z,33.98,139.207,10,4.7,mb,54,,,0.99,us,usp0009xs1,2014-11-07T01:10:48.323Z,"Izu Islands, Japan region",earthquake,,,,19,reviewed,us,us
2000-08-03T10:52:05.800Z,34.04,139.353,10,4.3,mb,11,,,1.3,us,usp0009xs0,2014-11-07T01:10:48.321Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-08-03T10:47:02.450Z,34.017,139.223,10,4.3,mb,15,,,1.12,us,usp0009xry,2014-11-07T01:10:48.313Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-08-03T10:42:20.210Z,34.019,139.287,10,4.6,mb,29,,,1,us,usp0009xru,2014-11-07T01:10:48.297Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2000-08-03T10:30:57.300Z,34.018,139.129,10,4.4,mb,14,,,1.07,us,usp0009xrn,2014-11-07T01:10:48.279Z,"near the south coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2000-08-03T10:30:14.980Z,33.954,139.291,10,4.2,mb,18,,,1.38,us,usp0009xrk,2014-11-07T01:10:48.267Z,"Izu Islands, Japan region",earthquake,,,,9,reviewed,us,us
2000-08-03T10:23:53.080Z,34.274,139.22,10,4.6,mb,40,,,0.63,us,usp0009xrj,2014-11-07T01:10:48.260Z,"near the south coast of Honshu, Japan",earthquake,,,,13,reviewed,us,us
2000-08-03T10:11:42.160Z,34.121,139.205,10,4.7,mb,41,,,1.02,us,usp0009xrg,2014-11-07T01:10:48.250Z,"near the south coast of Honshu, Japan",earthquake,,,,16,reviewed,us,us
2000-08-03T10:11:07.970Z,34.016,139.325,10,4.3,mb,16,,,1.39,us,usp0009xrf,2014-11-07T01:10:48.247Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-08-03T10:09:06.310Z,34.03,139.27,10,4.5,mb,20,,,1.36,us,usp0009xre,2014-11-07T01:10:48.243Z,"near the south coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2000-08-03T10:07:46.710Z,34.189,139.141,10,4.6,mb,23,,,0.97,us,usp0009xrd,2014-11-07T01:10:48.238Z,"near the south coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2000-08-03T09:58:55.780Z,34.135,139.325,10,4.6,mb,46,,,0.91,us,usp0009xr8,2014-11-07T01:10:48.218Z,"near the south coast of Honshu, Japan",earthquake,,,,12,reviewed,us,us
2000-08-03T09:47:36.670Z,34.118,139.154,10,4.5,mb,35,,,1.1,us,usp0009xr5,2014-11-07T01:10:48.206Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-08-03T09:20:40.030Z,34.051,139.144,10,4.1,mb,15,,,1.04,us,usp0009xqv,2014-11-07T01:10:48.164Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-08-03T09:19:03.130Z,34.083,139.257,10,4.6,mb,15,,,1.33,us,usp0009xqu,2014-11-07T01:10:48.159Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-08-03T09:04:44.680Z,34.071,139.11,10,4.9,ms,60,,,1.13,us,usp0009xqr,2014-11-07T01:10:48.135Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-08-03T08:58:30.500Z,33.925,139.529,10,4.1,mb,9,,,1.4,us,usp0009xqn,2014-11-07T01:10:48.124Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-08-03T08:47:56.340Z,33.971,139.201,10,4.1,mb,9,,,0.53,us,usp0009xqf,2014-11-07T01:10:48.085Z,"Izu Islands, Japan region",earthquake,,,,1,reviewed,us,us
2000-08-03T08:33:11.710Z,34.07,139.251,10,4.8,mb,57,,,1.13,us,usp0009xq6,2014-11-07T01:10:48.046Z,"near the south coast of Honshu, Japan",earthquake,,,,22,reviewed,us,us
2000-08-03T08:23:57.620Z,34.111,139.231,10,4.8,mb,64,,,0.99,us,usp0009xq3,2014-11-07T01:10:48.023Z,"near the south coast of Honshu, Japan",earthquake,,,,32,reviewed,us,us
2000-08-03T08:00:18.540Z,34.245,139.264,10,4.9,ms,67,,,1.07,us,usp0009xpw,2014-11-07T01:10:47.942Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-08-03T07:59:16.790Z,34.007,139.467,10,4.6,mb,29,,,1.22,us,usp0009xpv,2014-11-07T01:10:47.936Z,"near the south coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2000-08-03T07:55:20.370Z,34.151,139.223,10,5.3,mwc,55,,,1.08,us,usp0009xpt,2016-11-09T23:08:10.266Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-08-03T07:53:48.550Z,33.992,139.31,10,4.6,mb,29,,,1.15,us,usp0009xps,2014-11-07T01:10:47.911Z,"Izu Islands, Japan region",earthquake,,,,11,reviewed,us,us
2000-08-03T07:48:40.750Z,34.071,139.243,10,4.5,mb,28,,,1.07,us,usp0009xpr,2014-11-07T01:10:47.905Z,"near the south coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2000-08-03T07:21:52.530Z,34.057,139.121,10,4.5,mb,24,,,1.23,us,usp0009xpj,2014-11-07T01:10:47.878Z,"near the south coast of Honshu, Japan",earthquake,,,,6,reviewed,us,us
2000-08-03T07:20:37.570Z,34.002,139.331,10,4.4,mb,24,,,1.32,us,usp0009xph,2014-11-07T01:10:47.872Z,"near the south coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2000-08-02T22:44:06.480Z,41.755,79.591,33,4.3,mb,20,,,1.02,us,usp0009xp0,2014-11-07T01:10:47.683Z,"Kyrgyzstan-Xinjiang border region",earthquake,,,,4,reviewed,us,us
2000-08-02T22:28:30.220Z,34.224,139.225,10,4.5,mb,14,,,1.33,us,usp0009xnz,2014-11-07T01:10:47.679Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-08-02T21:42:27.790Z,34.15,139.221,10,5.3,mwc,178,,,1.07,us,usp0009xnw,2016-11-09T23:07:40.595Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-08-02T21:28:20.730Z,34.426,139.171,10,4.2,mb,22,,,1.28,us,usp0009xnu,2014-11-07T01:10:47.587Z,"near the south coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2000-08-02T21:14:30.750Z,34.124,139.383,10,4.8,mb,62,,,1.1,us,usp0009xnr,2014-11-07T01:10:47.566Z,"near the south coast of Honshu, Japan",earthquake,,,,19,reviewed,us,us
2000-08-02T17:37:51.460Z,46.479,149.79,198.3,4.2,mb,35,,,1.15,us,usp0009xnf,2014-11-07T01:10:47.349Z,"Kuril Islands",earthquake,,14.1,,14,reviewed,us,us
2000-08-02T17:09:41.440Z,36.409,71.639,113.2,4.2,mb,23,,,1.1,us,usp0009xne,2014-11-07T01:10:47.343Z,"Afghanistan-Tajikistan-Pakistan region",earthquake,,17.4,,2,reviewed,us,us
2000-08-02T10:43:55.670Z,34.266,139.061,10,4.8,mb,80,,,0.99,us,usp0009xmz,2014-11-07T01:10:47.215Z,"near the south coast of Honshu, Japan",earthquake,,,,38,reviewed,us,us
2000-08-02T10:23:46.280Z,34.188,139.167,10,5.3,mwc,120,,,0.89,us,usp0009xmw,2016-11-09T23:07:40.080Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-08-02T10:20:29.850Z,34.01,139.046,10,4.2,mb,11,,,1.31,us,usp0009xmv,2014-11-07T01:10:47.159Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-08-01T23:57:00.990Z,41.968,139.292,33,4.4,mb,33,,,1.09,us,usp0009xkx,2014-11-07T01:10:46.685Z,"Hokkaido, Japan region",earthquake,,,,14,reviewed,us,us
2000-08-01T21:18:28.610Z,34.472,139.156,10,4.6,mb,25,,,1.28,us,usp0009xkq,2014-11-07T01:10:46.611Z,"near the south coast of Honshu, Japan",earthquake,,,,11,reviewed,us,us
2000-08-01T19:33:37.030Z,33.287,141.148,33,4.1,mb,17,,,1.28,us,usp0009xkj,2014-11-07T01:10:46.591Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-08-01T16:26:43.520Z,33.965,139.157,10,4.3,mb,24,,,1.06,us,usp0009xkb,2014-11-07T01:10:46.465Z,"Izu Islands, Japan region",earthquake,,,,2,reviewed,us,us
2000-08-01T10:11:00.470Z,36.157,22.209,33,4.3,mb,24,,,0.8,us,usp0009xjs,2014-11-07T01:10:46.138Z,"southern Greece",earthquake,,,,2,reviewed,us,us
2000-08-01T08:48:03.130Z,33.765,139.426,10,4.4,mb,22,,,1.32,us,usp0009xjm,2014-11-07T01:10:45.979Z,"Izu Islands, Japan region",earthquake,,,,6,reviewed,us,us
2000-08-01T08:21:26.420Z,50.15,157.325,33,4.6,mb,37,,,1.18,us,usp0009xjh,2014-11-07T01:10:45.927Z,"Kuril Islands",earthquake,,,,14,reviewed,us,us
2000-08-01T02:34:29.900Z,43.981,12.343,10,4.4,mb,217,,,,us,usp0009xj7,2014-11-07T01:10:45.257Z,"central Italy",earthquake,,,,14,reviewed,rom,us
2000-07-31T17:02:40.230Z,37.05,71.945,174.4,4.3,mb,59,,,0.85,us,usp0009xhr,2014-11-07T01:10:43.470Z,"Tajikistan",earthquake,,,,20,reviewed,us,us
2000-07-31T04:37:06.650Z,39.576,143.582,33,5.4,mwc,180,,,0.9,us,usp0009xgu,2016-11-09T23:06:35.666Z,"off the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-31T01:28:22.580Z,34.028,139.313,10,4.2,mb,11,,,1.4,us,usp0009xgj,2014-11-07T01:10:43.293Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-07-31T01:21:49.780Z,34.115,139.34,10,4.1,mb,8,,,1.5,us,usp0009xgg,2014-11-07T01:10:43.291Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-07-30T23:53:22.420Z,34.204,139.055,10,4.5,mb,48,,,1.29,us,usp0009xga,2014-11-07T01:10:43.184Z,"near the south coast of Honshu, Japan",earthquake,,,,15,reviewed,us,us
2000-07-30T18:07:53.300Z,34.072,139.296,10,4,mb,14,,,1.17,us,usp0009xft,2014-11-07T01:10:42.672Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-07-30T13:16:08.540Z,34.119,139.247,10,5,mb,124,,,0.8,us,usp0009xf9,2014-11-07T01:10:42.628Z,"near the south coast of Honshu, Japan",earthquake,,,,47,reviewed,us,us
2000-07-30T13:14:00.060Z,34.043,139.386,10,4.7,mb,35,,,1.16,us,usp0009xf8,2014-11-07T01:10:42.625Z,"near the south coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2000-07-30T12:51:26.850Z,33.653,139.274,10,4.8,mb,14,,,1.24,us,usp0009xf6,2014-11-07T01:10:42.621Z,"Izu Islands, Japan region",earthquake,,,,2,reviewed,us,us
2000-07-30T12:48:55.480Z,33.954,139.27,10,5.5,mb,218,,,0.92,us,usp0009xf5,2020-01-04T00:02:38.048Z,"Izu Islands, Japan region",earthquake,,,,81,reviewed,us,us
2000-07-30T12:25:45.570Z,33.901,139.376,10,6.5,mwc,428,,,0.94,us,usp0009xf4,2020-02-06T20:11:18.393Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
2000-07-30T08:42:24.590Z,33.789,139.358,10,4.3,mb,12,,,1.02,us,usp0009xew,2014-11-07T01:10:42.367Z,"Izu Islands, Japan region",earthquake,,,,2,reviewed,us,us
2000-07-30T08:36:52.550Z,34.048,139.385,10,4.4,mb,48,,,1.26,us,usp0009xeu,2014-11-07T01:10:42.361Z,"near the south coast of Honshu, Japan",earthquake,,,,14,reviewed,us,us
2000-07-30T03:09:13.030Z,33.974,139.421,10,4.2,mb,18,,,1.39,us,usp0009xef,2014-11-07T01:10:42.312Z,"Izu Islands, Japan region",earthquake,,,,3,reviewed,us,us
2000-07-30T00:18:00.190Z,33.933,139.35,10,5.7,mwc,281,,,0.98,us,usp0009xe8,2020-01-04T00:02:23.072Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,hrv
2000-07-29T16:23:00.450Z,39.769,141.989,73.4,4.6,mb,28,,,0.92,us,usp0009xda,2014-11-07T01:10:41.607Z,"eastern Honshu, Japan",earthquake,,10.6,,4,reviewed,us,us
2000-07-29T15:54:16.910Z,51.145,-179.328,49.1,5.1,mwc,303,,,0.9,us,usp0009xd7,2020-02-20T20:20:33.002Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,6.5,,,reviewed,us,hrv
2000-07-29T15:16:17.770Z,34.091,139.149,10,4.9,mb,128,,,0.79,us,usp0009xd5,2014-11-07T01:10:41.555Z,"near the south coast of Honshu, Japan",earthquake,,,,53,reviewed,us,us
2000-07-29T12:32:03.390Z,33.975,139.337,10,4.4,mb,30,,,1.31,us,usp0009xd4,2014-11-07T01:10:41.552Z,"Izu Islands, Japan region",earthquake,,,,3,reviewed,us,us
2000-07-29T09:54:42.250Z,52.996,157.521,167.8,5.3,mwc,272,,,0.85,us,usp0009xcx,2016-11-09T23:05:47.409Z,"Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,hrv
2000-07-29T07:07:40.140Z,34.023,139.191,10,4.1,mb,12,,,1.36,us,usp0009xcm,2014-11-07T01:10:41.477Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-07-28T22:50:46.610Z,34.114,139.222,10,4.1,mb,9,,,1.47,us,usp0009xc3,2014-11-07T01:10:41.446Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-07-28T22:17:55.460Z,34.139,139.138,10,4.7,mb,49,,,1.09,us,usp0009xbz,2014-11-07T01:10:41.437Z,"near the south coast of Honshu, Japan",earthquake,,,,18,reviewed,us,us
2000-07-28T21:16:40.180Z,34.079,139.404,10,4.3,mb,16,,,0.99,us,usp0009xbt,2014-11-07T01:10:41.428Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-07-28T20:16:45.600Z,34.062,139.315,10,4.3,mb,15,,,1.06,us,usp0009xbn,2014-11-07T01:10:41.390Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-07-28T19:46:43.540Z,34.039,139.393,10,4.2,mb,19,,,0.86,us,usp0009xbh,2014-11-07T01:10:41.383Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-07-28T18:41:51.630Z,34.177,139.238,10,4.3,mb,23,,,1.06,us,usp0009xb9,2014-11-07T01:10:41.363Z,"near the south coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2000-07-28T16:48:02.140Z,34.079,139.24,10,4.6,mb,40,,,1.08,us,usp0009xb6,2014-11-07T01:10:41.323Z,"near the south coast of Honshu, Japan",earthquake,,,,18,reviewed,us,us
2000-07-28T14:00:56.950Z,39.145,72.131,33,4.3,mb,24,,,1.23,us,usp0009xay,2014-11-07T01:10:41.304Z,"Tajikistan",earthquake,,,,8,reviewed,us,us
2000-07-28T13:32:43.230Z,34.104,139.25,10,5.4,mwc,75,,,1.19,us,usp0009xax,2016-11-09T23:05:19.108Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
2000-07-28T13:05:58.740Z,34.183,139.446,10,5.2,ms,98,,,1.14,us,usp0009xaw,2014-11-07T01:10:41.289Z,"near the south coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2000-07-28T05:22:23.720Z,36.53,71.011,225.4,5.4,mwb,294,,,0.8,us,usp0009xag,2016-11-09T23:05:18.006Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
2000-07-28T04:53:22.280Z,34.163,139.244,10,4.4,mb,29,,,0.98,us,usp0009xaf,2014-11-07T01:10:41.198Z,"near the south coast of Honshu, Japan",earthquake,,,,11,reviewed,us,us
2000-07-28T04:38:56.490Z,33.935,139.102,10,4.8,mb,88,,,1.19,us,usp0009xad,2014-11-07T01:10:41.189Z,"Izu Islands, Japan region",earthquake,,,,41,reviewed,us,us
2000-07-28T01:55:35.110Z,37.888,21.345,33,4.7,mb,15,,,1.02,us,usp0009xa6,2014-11-07T01:10:41.166Z,"southern Greece",earthquake,,,,6,reviewed,us,us
2000-07-28T00:00:11.770Z,51.727,159.851,33,4.3,mb,27,,,1.06,us,usp0009xa1,2014-11-07T01:10:41.156Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,14,reviewed,us,us
2000-07-27T22:19:08.740Z,42.945,142.876,133.5,4,mb,15,,,0.63,us,usp0009x9s,2014-11-07T01:10:41.136Z,"Hokkaido, Japan region",earthquake,,27.5,,2,reviewed,us,us
2000-07-27T16:31:16.440Z,44.119,148.339,33,4.7,mb,83,,,0.79,us,usp0009x9f,2014-11-07T01:10:41.082Z,"Kuril Islands",earthquake,,,,46,reviewed,us,us
2000-07-27T11:24:04.300Z,43.919,147.346,33,4.3,mb,24,,,0.95,us,usp0009x98,2014-11-07T01:10:41.065Z,"Kuril Islands",earthquake,,,,7,reviewed,us,us
2000-07-27T08:44:58.010Z,35.664,69.2,33,4,mb,11,,,0.75,us,usp0009x91,2014-11-07T01:10:41.039Z,"Hindu Kush region, Afghanistan",earthquake,,,,3,reviewed,us,us
2000-07-27T06:11:59.000Z,34.489,139.389,10,4.1,mb,9,,,0.89,us,usp0009x8y,2014-11-07T01:10:41.025Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-07-27T06:07:31.890Z,34.417,139.145,10,4.8,mb,47,,,0.65,us,usp0009x8x,2014-11-07T01:10:41.020Z,"near the south coast of Honshu, Japan",earthquake,,,,17,reviewed,us,us
2000-07-27T05:12:32.890Z,49.707,155.251,83.1,4.4,mb,50,,,0.95,us,usp0009x8u,2014-11-07T01:10:41.011Z,"Kuril Islands",earthquake,,,,33,reviewed,us,us
2000-07-27T04:37:53.300Z,34.065,139.262,10,4,mb,15,,,1,us,usp0009x8s,2014-11-07T01:10:40.957Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-07-27T02:27:13.650Z,34.048,139.216,10,4.5,mb,18,,,0.85,us,usp0009x8j,2014-11-07T01:10:40.922Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-07-27T02:26:43.680Z,34.089,139.248,10,4,mb,8,,,1.29,us,usp0009x8h,2014-11-07T01:10:40.921Z,"near the south coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2000-07-27T02:16:28.690Z,34.033,139.224,10,4.3,mb,17,,,1.17,us,usp0009x8g,2014-11-07T01:10:40.919Z,"near the south coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2000-07-27T02:15:16.240Z,34.184,139.318,10,4.7,mb,27,,,1.12,us,usp0009x8f,2014-11-07T01:10:40.911Z,"near the south coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2000-07-27T02:12:50.080Z,34.204,139.248,10,5.5,mwc,178,,,0.93,us,usp0009x8e,2020-01-04T00:01:56.730Z,"near the south coast of Honshu, Japan",earthquake,,,,,reviewed,us,hrv
